254693,37889,0.63,-64.0,-65.2,-1.07,4,7,1.47,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254695,37890,0.61,-64.0,-65.5,-1.24,4,7,1.83,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254698,37891,0.62,-64.0,-65.4,-1.09,4,7,1.16,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254700,37892,0.62,-63.7,-65.2,-1.24,4,7,1.63,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254702,37893,0.62,-64.1,-65.9,-1.25,4,7,0.91,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254704,37894,0.65,-62.3,-63.3,-1.01,4,7,1.34,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,1,4,-1,1,0.62,0.62
254707,37895,0.65,-64.1,-65.5,-1.12,4,7,1.72,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.62,0.62
254709,37896,0.63,-64.8,-66.9,-1.22,4,7,0.98,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254711,37897,0.63,-64.8,-66.1,-1.03,4,7,1.53,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254713,37898,0.63,-64.6,-66.3,-1.06,4,7,1.89,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254716,37899,0.64,-64.1,-65.4,-1.00,4,7,1.19,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254718,37900,0.62,-64.1,-65.2,-1.15,4,7,1.66,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254720,37901,0.60,-63.7,-65.4,-1.27,4,7,1.00,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254722,37902,0.66,-64.0,-64.9,-1.03,4,7,1.41,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.63,0.62
254725,37903,0.62,-63.8,-65.2,-1.24,4,7,1.80,0,0,0,0,0,-27,6,1034,1,1,35,35,0,0,0,2,-1,2,1,0.62,0.62
254727,37904,0.57,-63.4,-64.7,-1.39,4,7,1.14,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254729,37905,0.62,-64.0,-65.3,-1.25,4,7,1.52,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254731,37906,0.61,-64.1,-65.6,-1.33,4,7,1.86,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254734,37907,0.64,-64.3,-65.7,-1.22,4,7,1.16,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254736,37908,0.63,-64.6,-66.1,-1.13,4,7,1.64,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254738,37909,0.62,-64.4,-66.5,-1.13,4,7,1.00,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.62,0.62
254740,37910,0.64,-64.3,-65.6,-1.13,4,7,1.47,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.63,0.62
254743,37911,0.64,-64.4,-66.0,-1.04,4,7,1.83,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.64,0.62
254745,37912,0.61,-64.1,-65.4,-1.18,4,7,1.16,0,0,0,0,0,-27,6,1035,1,1,35,35,0,0,0,3,-3,5,1,0.63,0.62
254747,37913,0.66,-64.1,-65.2,-1.00,4,7,1.56,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.64,0.62
254749,37914,0.63,-64.0,-65.6,-1.12,4,7,0.91,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.64,0.63
254752,37915,0.61,-64.3,-65.5,-1.27,4,7,1.28,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
254754,37916,0.65,-64.1,-65.4,-0.98,4,7,1.80,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
254756,37917,0.65,-63.6,-64.7,-1.09,4,7,1.13,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.65,0.63
254758,37918,0.62,-64.6,-66.0,-1.16,4,7,1.64,0,0,0,0,0,-27,7,1036,1,1,35,35,0,0,0,1,0,0,1,0.63,0.63
